song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
5AoTuHE5P5bvC7BBppYnja,0.744,0.612,0,-6.386,1,0.0333,0.0723,0.000532,0.0692,0.961,114.991,audio_features,5AoTuHE5P5bvC7BBppYnja,spotify:track:5AoTuHE5P5bvC7BBppYnja,https://api.spotify.com/v1/tracks/5AoTuHE5P5bvC7BBppYnja,https://api.spotify.com/v1/audio-analysis/5AoTuHE5P5bvC7BBppYnja,142187,4
0WVTQp3SOCuMr08jh1jweV,0.523,0.402,0,-8.233,1,0.0305,0.778,0,0.432,0.675,70.863,audio_features,0WVTQp3SOCuMr08jh1jweV,spotify:track:0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/tracks/0WVTQp3SOCuMr08jh1jweV,https://api.spotify.com/v1/audio-analysis/0WVTQp3SOCuMr08jh1jweV,162533,4
35w6fQ0Wnuv7aIryRx7gTq,0.74,0.301,8,-11.975,1,0.0467,0.428,0,0.0782,0.669,113.61,audio_features,35w6fQ0Wnuv7aIryRx7gTq,spotify:track:35w6fQ0Wnuv7aIryRx7gTq,https://api.spotify.com/v1/tracks/35w6fQ0Wnuv7aIryRx7gTq,https://api.spotify.com/v1/audio-analysis/35w6fQ0Wnuv7aIryRx7gTq,177000,4
5EA06TsQmqmQXZiEhr1AaM,0.427,0.465,6,-6.595,1,0.0291,0.461,5.52E-05,0.154,0.458,112.137,audio_features,5EA06TsQmqmQXZiEhr1AaM,spotify:track:5EA06TsQmqmQXZiEhr1AaM,https://api.spotify.com/v1/tracks/5EA06TsQmqmQXZiEhr1AaM,https://api.spotify.com/v1/audio-analysis/5EA06TsQmqmQXZiEhr1AaM,206387,3
4Q5HmyNvQHlfylzGY7V3Wr,0.81,0.536,10,-11.573,1,0.0583,0.466,0.00074,0.0401,0.957,97.311,audio_features,4Q5HmyNvQHlfylzGY7V3Wr,spotify:track:4Q5HmyNvQHlfylzGY7V3Wr,https://api.spotify.com/v1/tracks/4Q5HmyNvQHlfylzGY7V3Wr,https://api.spotify.com/v1/audio-analysis/4Q5HmyNvQHlfylzGY7V3Wr,215109,4
7F1eoVZd2ySSJ70iP3PN1m,0.684,0.482,5,-9.234,1,0.0371,0.778,0.000351,0.148,0.749,123.532,audio_features,7F1eoVZd2ySSJ70iP3PN1m,spotify:track:7F1eoVZd2ySSJ70iP3PN1m,https://api.spotify.com/v1/tracks/7F1eoVZd2ySSJ70iP3PN1m,https://api.spotify.com/v1/audio-analysis/7F1eoVZd2ySSJ70iP3PN1m,178373,4
5QXAMj4GVRUPOQVUNJjLJl,0.739,0.626,7,-7.666,1,0.0389,0.658,0,0.14,0.812,126.388,audio_features,5QXAMj4GVRUPOQVUNJjLJl,spotify:track:5QXAMj4GVRUPOQVUNJjLJl,https://api.spotify.com/v1/tracks/5QXAMj4GVRUPOQVUNJjLJl,https://api.spotify.com/v1/audio-analysis/5QXAMj4GVRUPOQVUNJjLJl,162760,4
1aj4GXfmEYXfdVZohCpNKu,0.883,0.464,10,-11.251,1,0.0591,0.279,1.51E-05,0.0744,0.925,111.548,audio_features,1aj4GXfmEYXfdVZohCpNKu,spotify:track:1aj4GXfmEYXfdVZohCpNKu,https://api.spotify.com/v1/tracks/1aj4GXfmEYXfdVZohCpNKu,https://api.spotify.com/v1/audio-analysis/1aj4GXfmEYXfdVZohCpNKu,172333,4
10vkYRKw6Jjr7try1ir50G,0.772,0.397,7,-8.585,1,0.0391,0.339,0.00541,0.0753,0.617,97.964,audio_features,10vkYRKw6Jjr7try1ir50G,spotify:track:10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/tracks/10vkYRKw6Jjr7try1ir50G,https://api.spotify.com/v1/audio-analysis/10vkYRKw6Jjr7try1ir50G,172320,4
3zYQ1KXzqBWRsxIqdVMoYF,0.713,0.8,7,-5.938,0,0.0349,0.0491,7.96E-05,0.0921,0.814,139.942,audio_features,3zYQ1KXzqBWRsxIqdVMoYF,spotify:track:3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/tracks/3zYQ1KXzqBWRsxIqdVMoYF,https://api.spotify.com/v1/audio-analysis/3zYQ1KXzqBWRsxIqdVMoYF,177200,4
01gwPP2h3ajRnqiIphUtR7,0.71,0.815,8,-7.765,1,0.0438,0.451,0.000469,0.0975,0.955,93.603,audio_features,01gwPP2h3ajRnqiIphUtR7,spotify:track:01gwPP2h3ajRnqiIphUtR7,https://api.spotify.com/v1/tracks/01gwPP2h3ajRnqiIphUtR7,https://api.spotify.com/v1/audio-analysis/01gwPP2h3ajRnqiIphUtR7,177427,4
5YLnfy7R2kueN0BRPkjiEG,0.844,0.597,0,-8.618,1,0.0482,0.097,0,0.0777,0.795,101.674,audio_features,5YLnfy7R2kueN0BRPkjiEG,spotify:track:5YLnfy7R2kueN0BRPkjiEG,https://api.spotify.com/v1/tracks/5YLnfy7R2kueN0BRPkjiEG,https://api.spotify.com/v1/audio-analysis/5YLnfy7R2kueN0BRPkjiEG,196827,4
4dwrL3Z5U2RZ6MZiKE2PgL,0.648,0.751,8,-8.582,1,0.0806,0.0182,0.000401,0.0418,0.863,100.437,audio_features,4dwrL3Z5U2RZ6MZiKE2PgL,spotify:track:4dwrL3Z5U2RZ6MZiKE2PgL,https://api.spotify.com/v1/tracks/4dwrL3Z5U2RZ6MZiKE2PgL,https://api.spotify.com/v1/audio-analysis/4dwrL3Z5U2RZ6MZiKE2PgL,244827,4
7kWhdmRYv8CqbWNqfojqVd,0.746,0.273,5,-16.63,1,0.0573,0.606,0.0168,0.0526,0.502,101.952,audio_features,7kWhdmRYv8CqbWNqfojqVd,spotify:track:7kWhdmRYv8CqbWNqfojqVd,https://api.spotify.com/v1/tracks/7kWhdmRYv8CqbWNqfojqVd,https://api.spotify.com/v1/audio-analysis/7kWhdmRYv8CqbWNqfojqVd,199400,4
0jkBzn7J5jc889TYxwvXy6,0.69,0.75,6,-6.449,1,0.0442,0.374,0,0.603,0.905,110.102,audio_features,0jkBzn7J5jc889TYxwvXy6,spotify:track:0jkBzn7J5jc889TYxwvXy6,https://api.spotify.com/v1/tracks/0jkBzn7J5jc889TYxwvXy6,https://api.spotify.com/v1/audio-analysis/0jkBzn7J5jc889TYxwvXy6,138720,4
5RdhBLmB4DyFHLglRrfx63,0.51,0.515,5,-7.247,1,0.0253,0.593,1.24E-06,0.654,0.331,93.212,audio_features,5RdhBLmB4DyFHLglRrfx63,spotify:track:5RdhBLmB4DyFHLglRrfx63,https://api.spotify.com/v1/tracks/5RdhBLmB4DyFHLglRrfx63,https://api.spotify.com/v1/audio-analysis/5RdhBLmB4DyFHLglRrfx63,237760,4
7lL2lMWNtzOcf5HnEudNgn,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,audio_features,7lL2lMWNtzOcf5HnEudNgn,spotify:track:7lL2lMWNtzOcf5HnEudNgn,https://api.spotify.com/v1/tracks/7lL2lMWNtzOcf5HnEudNgn,https://api.spotify.com/v1/audio-analysis/7lL2lMWNtzOcf5HnEudNgn,139507,4
2g2GkH3vZHk4lWzBjgQ6nY,0.691,0.507,11,-10.23,1,0.0343,0.627,0,0.457,0.885,128.518,audio_features,2g2GkH3vZHk4lWzBjgQ6nY,spotify:track:2g2GkH3vZHk4lWzBjgQ6nY,https://api.spotify.com/v1/tracks/2g2GkH3vZHk4lWzBjgQ6nY,https://api.spotify.com/v1/audio-analysis/2g2GkH3vZHk4lWzBjgQ6nY,125440,4
6AEaiHXFPOncWxkoKmb5dB,0.589,0.721,5,-5.8,0,0.0287,0.0838,0,0.127,0.843,134.208,audio_features,6AEaiHXFPOncWxkoKmb5dB,spotify:track:6AEaiHXFPOncWxkoKmb5dB,https://api.spotify.com/v1/tracks/6AEaiHXFPOncWxkoKmb5dB,https://api.spotify.com/v1/audio-analysis/6AEaiHXFPOncWxkoKmb5dB,172627,4
2f9HNN1AnSoBiW2aObROr3,0.655,0.649,2,-8.092,1,0.0331,0.183,0,0.0969,0.773,95.818,audio_features,2f9HNN1AnSoBiW2aObROr3,spotify:track:2f9HNN1AnSoBiW2aObROr3,https://api.spotify.com/v1/tracks/2f9HNN1AnSoBiW2aObROr3,https://api.spotify.com/v1/audio-analysis/2f9HNN1AnSoBiW2aObROr3,166453,4
08QLNLM2Ops9H4yWDBfcPt,0.581,0.961,0,-8.109,1,0.0593,0.242,0.000432,0.0891,0.823,133.981,audio_features,08QLNLM2Ops9H4yWDBfcPt,spotify:track:08QLNLM2Ops9H4yWDBfcPt,https://api.spotify.com/v1/tracks/08QLNLM2Ops9H4yWDBfcPt,https://api.spotify.com/v1/audio-analysis/08QLNLM2Ops9H4yWDBfcPt,148307,4
3rCNLeHuSDsEPJshmo5OuR,0.722,0.636,0,-7.957,1,0.0491,0.0359,1.75E-05,0.12,0.694,122.653,audio_features,3rCNLeHuSDsEPJshmo5OuR,spotify:track:3rCNLeHuSDsEPJshmo5OuR,https://api.spotify.com/v1/tracks/3rCNLeHuSDsEPJshmo5OuR,https://api.spotify.com/v1/audio-analysis/3rCNLeHuSDsEPJshmo5OuR,178200,4
3ue9zcwNcoYvFqKVjG0C6r,0.577,0.178,5,-7.811,1,0.0332,0.946,1.01E-05,0.122,0.261,112.985,audio_features,3ue9zcwNcoYvFqKVjG0C6r,spotify:track:3ue9zcwNcoYvFqKVjG0C6r,https://api.spotify.com/v1/tracks/3ue9zcwNcoYvFqKVjG0C6r,https://api.spotify.com/v1/audio-analysis/3ue9zcwNcoYvFqKVjG0C6r,160813,4
7rUPIW0pQoshbOtysdlWX2,0.697,0.656,10,-5.38,1,0.0424,0.628,2.4E-05,0.422,0.89,125.624,audio_features,7rUPIW0pQoshbOtysdlWX2,spotify:track:7rUPIW0pQoshbOtysdlWX2,https://api.spotify.com/v1/tracks/7rUPIW0pQoshbOtysdlWX2,https://api.spotify.com/v1/audio-analysis/7rUPIW0pQoshbOtysdlWX2,168440,4
7N3UAu6FkwdBg9J7OONBBP,0.69,0.521,2,-7.888,1,0.0367,0.776,0,0.419,0.68,127.216,audio_features,7N3UAu6FkwdBg9J7OONBBP,spotify:track:7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/tracks/7N3UAu6FkwdBg9J7OONBBP,https://api.spotify.com/v1/audio-analysis/7N3UAu6FkwdBg9J7OONBBP,163733,4
6cpNEgirhi0QmLDA2cVSHO,0.385,0.779,11,-10.127,1,0.098,0.0856,0,0.182,0.631,198.654,audio_features,6cpNEgirhi0QmLDA2cVSHO,spotify:track:6cpNEgirhi0QmLDA2cVSHO,https://api.spotify.com/v1/tracks/6cpNEgirhi0QmLDA2cVSHO,https://api.spotify.com/v1/audio-analysis/6cpNEgirhi0QmLDA2cVSHO,191960,4
2NVpYQqdraEcQwqT7GhUkh,0.799,0.878,1,-7.109,1,0.0434,0.189,0.000105,0.14,0.816,104.284,audio_features,2NVpYQqdraEcQwqT7GhUkh,spotify:track:2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/tracks/2NVpYQqdraEcQwqT7GhUkh,https://api.spotify.com/v1/audio-analysis/2NVpYQqdraEcQwqT7GhUkh,280853,4
0CPwNXw5qD9588d86nropo,0.601,0.636,5,-7.447,1,0.0322,0.377,0,0.148,0.864,130.594,audio_features,0CPwNXw5qD9588d86nropo,spotify:track:0CPwNXw5qD9588d86nropo,https://api.spotify.com/v1/tracks/0CPwNXw5qD9588d86nropo,https://api.spotify.com/v1/audio-analysis/0CPwNXw5qD9588d86nropo,175893,4
1xkLLbpo3y4KNy64EFVB9C,0.603,0.633,0,-5.832,1,0.0287,0.799,0,0.115,0.504,115.884,audio_features,1xkLLbpo3y4KNy64EFVB9C,spotify:track:1xkLLbpo3y4KNy64EFVB9C,https://api.spotify.com/v1/tracks/1xkLLbpo3y4KNy64EFVB9C,https://api.spotify.com/v1/audio-analysis/1xkLLbpo3y4KNy64EFVB9C,172040,4
1c9AT2KcZ3p7uuYZd61EL2,0.643,0.739,5,-7.708,1,0.037,0.0518,0,0.0783,0.936,123.661,audio_features,1c9AT2KcZ3p7uuYZd61EL2,spotify:track:1c9AT2KcZ3p7uuYZd61EL2,https://api.spotify.com/v1/tracks/1c9AT2KcZ3p7uuYZd61EL2,https://api.spotify.com/v1/audio-analysis/1c9AT2KcZ3p7uuYZd61EL2,206893,4
62r1CS9zL1FL5Ilb7hLX7n,0.786,0.418,9,-11.115,1,0.0432,0.218,0.000158,0.134,0.94,119.101,audio_features,62r1CS9zL1FL5Ilb7hLX7n,spotify:track:62r1CS9zL1FL5Ilb7hLX7n,https://api.spotify.com/v1/tracks/62r1CS9zL1FL5Ilb7hLX7n,https://api.spotify.com/v1/audio-analysis/62r1CS9zL1FL5Ilb7hLX7n,225373,4
2Bls0igCm79XQQ95IoUbhq,0.884,0.488,8,-12.53,1,0.186,0.277,2.34E-06,0.229,0.974,93.209,audio_features,2Bls0igCm79XQQ95IoUbhq,spotify:track:2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/tracks/2Bls0igCm79XQQ95IoUbhq,https://api.spotify.com/v1/audio-analysis/2Bls0igCm79XQQ95IoUbhq,164560,4
6hfKln1Jm1WCN6ozSQZGyN,0.664,0.681,7,-7.458,1,0.0366,0.481,0.0232,0.225,0.604,97.501,audio_features,6hfKln1Jm1WCN6ozSQZGyN,spotify:track:6hfKln1Jm1WCN6ozSQZGyN,https://api.spotify.com/v1/tracks/6hfKln1Jm1WCN6ozSQZGyN,https://api.spotify.com/v1/audio-analysis/6hfKln1Jm1WCN6ozSQZGyN,193000,4
2G2YzndIA6jeWFPBXhUjh5,0.511,0.769,4,-7.032,1,0.042,0.181,0,0.0921,0.818,129.657,audio_features,2G2YzndIA6jeWFPBXhUjh5,spotify:track:2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,160907,4
4wQD0djo6Id4fQLQeRKQ6e,0.519,0.493,3,-10.962,1,0.0528,0.206,0,0.0754,0.831,151.269,audio_features,4wQD0djo6Id4fQLQeRKQ6e,spotify:track:4wQD0djo6Id4fQLQeRKQ6e,https://api.spotify.com/v1/tracks/4wQD0djo6Id4fQLQeRKQ6e,https://api.spotify.com/v1/audio-analysis/4wQD0djo6Id4fQLQeRKQ6e,177667,4
2QW3aWIzjEDdHFPZFvOlXX,0.565,0.286,4,-10.871,0,0.0289,0.883,0,0.178,0.487,95.964,audio_features,2QW3aWIzjEDdHFPZFvOlXX,spotify:track:2QW3aWIzjEDdHFPZFvOlXX,https://api.spotify.com/v1/tracks/2QW3aWIzjEDdHFPZFvOlXX,https://api.spotify.com/v1/audio-analysis/2QW3aWIzjEDdHFPZFvOlXX,163267,4
1k1Bqnv2R0uJXQN4u6LKYt,0.479,0.416,4,-11.451,0,0.124,0.457,1.72E-05,0.118,0.514,79.593,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4
3JbqwFY5q0ORO3siv5zL3A,0.641,0.721,11,-6.788,0,0.0451,0.413,7.15E-06,0.246,0.753,67.055,audio_features,3JbqwFY5q0ORO3siv5zL3A,spotify:track:3JbqwFY5q0ORO3siv5zL3A,https://api.spotify.com/v1/tracks/3JbqwFY5q0ORO3siv5zL3A,https://api.spotify.com/v1/audio-analysis/3JbqwFY5q0ORO3siv5zL3A,183333,4
7zvwxa2s4zIX7y49plhrmo,0.676,0.245,0,-14.27,1,0.0299,0.677,0,0.319,0.532,86.338,audio_features,7zvwxa2s4zIX7y49plhrmo,spotify:track:7zvwxa2s4zIX7y49plhrmo,https://api.spotify.com/v1/tracks/7zvwxa2s4zIX7y49plhrmo,https://api.spotify.com/v1/audio-analysis/7zvwxa2s4zIX7y49plhrmo,173893,4
3axZhjWYerBhaovH5MlkTZ,0.711,0.492,3,-8.119,1,0.0325,0.454,1.45E-05,0.126,0.868,107.917,audio_features,3axZhjWYerBhaovH5MlkTZ,spotify:track:3axZhjWYerBhaovH5MlkTZ,https://api.spotify.com/v1/tracks/3axZhjWYerBhaovH5MlkTZ,https://api.spotify.com/v1/audio-analysis/3axZhjWYerBhaovH5MlkTZ,195293,4
0DcrhZ12WcCqruCs8ibXSf,0.681,0.373,2,-13.2,1,0.0568,0.633,0.00113,0.0751,0.623,123.423,audio_features,0DcrhZ12WcCqruCs8ibXSf,spotify:track:0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/tracks/0DcrhZ12WcCqruCs8ibXSf,https://api.spotify.com/v1/audio-analysis/0DcrhZ12WcCqruCs8ibXSf,164733,4
7yrhYiObdVbdo1XDUg8VdD,0.579,0.637,0,-6.201,1,0.0289,0.35,0,0.0905,0.719,135.28,audio_features,7yrhYiObdVbdo1XDUg8VdD,spotify:track:7yrhYiObdVbdo1XDUg8VdD,https://api.spotify.com/v1/tracks/7yrhYiObdVbdo1XDUg8VdD,https://api.spotify.com/v1/audio-analysis/7yrhYiObdVbdo1XDUg8VdD,157373,4
2NMbpeb1VI7GyeJQMJZF2I,0.578,0.646,6,-8.126,1,0.0698,0.402,0,0.227,0.658,97.844,audio_features,2NMbpeb1VI7GyeJQMJZF2I,spotify:track:2NMbpeb1VI7GyeJQMJZF2I,https://api.spotify.com/v1/tracks/2NMbpeb1VI7GyeJQMJZF2I,https://api.spotify.com/v1/audio-analysis/2NMbpeb1VI7GyeJQMJZF2I,452733,4
5Gird0FlC1rfCDujzz0C4N,0.677,0.546,7,-9.7,1,0.0321,0.666,1.47E-05,0.113,0.956,122.732,audio_features,5Gird0FlC1rfCDujzz0C4N,spotify:track:5Gird0FlC1rfCDujzz0C4N,https://api.spotify.com/v1/tracks/5Gird0FlC1rfCDujzz0C4N,https://api.spotify.com/v1/audio-analysis/5Gird0FlC1rfCDujzz0C4N,172640,4
5wJcMwXuy1x6EatowWOxha,0.61,0.803,11,-5.11,0,0.0481,0.135,6.45E-06,0.107,0.682,125.918,audio_features,5wJcMwXuy1x6EatowWOxha,spotify:track:5wJcMwXuy1x6EatowWOxha,https://api.spotify.com/v1/tracks/5wJcMwXuy1x6EatowWOxha,https://api.spotify.com/v1/audio-analysis/5wJcMwXuy1x6EatowWOxha,159000,4
3AW8RH8wosGLxd6ZojTGBe,0.666,0.55,10,-8.672,1,0.0612,0.573,1.84E-06,0.122,0.961,95.552,audio_features,3AW8RH8wosGLxd6ZojTGBe,spotify:track:3AW8RH8wosGLxd6ZojTGBe,https://api.spotify.com/v1/tracks/3AW8RH8wosGLxd6ZojTGBe,https://api.spotify.com/v1/audio-analysis/3AW8RH8wosGLxd6ZojTGBe,141000,4
714hERk9U1W8FMYkoC83CO,0.791,0.734,5,-5.464,1,0.0629,0.522,0.00165,0.167,0.962,105.854,audio_features,714hERk9U1W8FMYkoC83CO,spotify:track:714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/tracks/714hERk9U1W8FMYkoC83CO,https://api.spotify.com/v1/audio-analysis/714hERk9U1W8FMYkoC83CO,244920,4
2sRlynMtS89ewDIh44qgVu,0.681,0.744,2,-8.718,1,0.0566,0.28,0,0.0762,0.727,123.309,audio_features,2sRlynMtS89ewDIh44qgVu,spotify:track:2sRlynMtS89ewDIh44qgVu,https://api.spotify.com/v1/tracks/2sRlynMtS89ewDIh44qgVu,https://api.spotify.com/v1/audio-analysis/2sRlynMtS89ewDIh44qgVu,383533,4
5RxZ2t9Pujgw4a8n1SBVkZ,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,audio_features,5RxZ2t9Pujgw4a8n1SBVkZ,spotify:track:5RxZ2t9Pujgw4a8n1SBVkZ,https://api.spotify.com/v1/tracks/5RxZ2t9Pujgw4a8n1SBVkZ,https://api.spotify.com/v1/audio-analysis/5RxZ2t9Pujgw4a8n1SBVkZ,150400,4
1RXJTpVnQC7n5yu6QS9AjX,0.456,0.645,5,-9.851,0,0.0377,0.397,0.00563,0.553,0.886,165.853,audio_features,1RXJTpVnQC7n5yu6QS9AjX,spotify:track:1RXJTpVnQC7n5yu6QS9AjX,https://api.spotify.com/v1/tracks/1RXJTpVnQC7n5yu6QS9AjX,https://api.spotify.com/v1/audio-analysis/1RXJTpVnQC7n5yu6QS9AjX,165973,4
3zBhihYUHBmGd2bcQIobrF,0.769,0.367,2,-11.226,1,0.0312,0.684,1.62E-05,0.081,0.535,103.621,audio_features,3zBhihYUHBmGd2bcQIobrF,spotify:track:3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/tracks/3zBhihYUHBmGd2bcQIobrF,https://api.spotify.com/v1/audio-analysis/3zBhihYUHBmGd2bcQIobrF,163756,4
2ci0iVkQu5Bh3sOUmiuEPF,0.599,0.55,11,-9.777,1,0.0304,0.307,1.64E-05,0.15,0.786,123.54,audio_features,2ci0iVkQu5Bh3sOUmiuEPF,spotify:track:2ci0iVkQu5Bh3sOUmiuEPF,https://api.spotify.com/v1/tracks/2ci0iVkQu5Bh3sOUmiuEPF,https://api.spotify.com/v1/audio-analysis/2ci0iVkQu5Bh3sOUmiuEPF,161040,4
5fNDP3NTdE69szQHUl4fFr,0.779,0.824,2,-5.232,1,0.0334,0.693,4.41E-06,0.0668,0.963,120.588,audio_features,5fNDP3NTdE69szQHUl4fFr,spotify:track:5fNDP3NTdE69szQHUl4fFr,https://api.spotify.com/v1/tracks/5fNDP3NTdE69szQHUl4fFr,https://api.spotify.com/v1/audio-analysis/5fNDP3NTdE69szQHUl4fFr,149400,4
1h4rkW5vlG8JnvEUeIBoXl,0.71,0.844,2,-3.535,0,0.0303,0.104,0,0.0372,0.991,126.338,audio_features,1h4rkW5vlG8JnvEUeIBoXl,spotify:track:1h4rkW5vlG8JnvEUeIBoXl,https://api.spotify.com/v1/tracks/1h4rkW5vlG8JnvEUeIBoXl,https://api.spotify.com/v1/audio-analysis/1h4rkW5vlG8JnvEUeIBoXl,166533,4
26fSgIa539TCK3KV76chHU,0.696,0.759,0,-3.514,1,0.0289,0.568,1.93E-06,0.13,0.696,77.505,audio_features,26fSgIa539TCK3KV76chHU,spotify:track:26fSgIa539TCK3KV76chHU,https://api.spotify.com/v1/tracks/26fSgIa539TCK3KV76chHU,https://api.spotify.com/v1/audio-analysis/26fSgIa539TCK3KV76chHU,149867,4
5zQyqgNXKzhifkivumzxDS,0.74,0.322,0,-9.26,1,0.0399,0.551,0.000763,0.17,0.629,102.889,audio_features,5zQyqgNXKzhifkivumzxDS,spotify:track:5zQyqgNXKzhifkivumzxDS,https://api.spotify.com/v1/tracks/5zQyqgNXKzhifkivumzxDS,https://api.spotify.com/v1/audio-analysis/5zQyqgNXKzhifkivumzxDS,175853,4
676Rf0qIOh2gKNEl9TnCOx,0.59,0.737,7,-5.867,1,0.0384,0.404,0,0.108,0.877,132.966,audio_features,676Rf0qIOh2gKNEl9TnCOx,spotify:track:676Rf0qIOh2gKNEl9TnCOx,https://api.spotify.com/v1/tracks/676Rf0qIOh2gKNEl9TnCOx,https://api.spotify.com/v1/audio-analysis/676Rf0qIOh2gKNEl9TnCOx,164160,4
0W5qBuHbbBfCzszFxrQWMc,0.573,0.786,7,-4.354,1,0.0353,0.0625,0.211,0.117,0.61,110.289,audio_features,0W5qBuHbbBfCzszFxrQWMc,spotify:track:0W5qBuHbbBfCzszFxrQWMc,https://api.spotify.com/v1/tracks/0W5qBuHbbBfCzszFxrQWMc,https://api.spotify.com/v1/audio-analysis/0W5qBuHbbBfCzszFxrQWMc,171267,4
4xGEojTmZ9qtrk4F7juAM6,0.805,0.607,9,-5.646,1,0.0546,0.587,0.146,0.106,0.943,112.433,audio_features,4xGEojTmZ9qtrk4F7juAM6,spotify:track:4xGEojTmZ9qtrk4F7juAM6,https://api.spotify.com/v1/tracks/4xGEojTmZ9qtrk4F7juAM6,https://api.spotify.com/v1/audio-analysis/4xGEojTmZ9qtrk4F7juAM6,173160,4
0AECVMjxepWdsjDb49JFRd,0.72,0.407,1,-9.12,1,0.235,0.689,0,0.137,0.765,73.983,audio_features,0AECVMjxepWdsjDb49JFRd,spotify:track:0AECVMjxepWdsjDb49JFRd,https://api.spotify.com/v1/tracks/0AECVMjxepWdsjDb49JFRd,https://api.spotify.com/v1/audio-analysis/0AECVMjxepWdsjDb49JFRd,280040,4
0G3fbPbE1vGeABDEZF0jeG,0.864,0.876,11,-7.297,0,0.0488,0.148,7.19E-05,0.0367,0.802,110.536,audio_features,0G3fbPbE1vGeABDEZF0jeG,spotify:track:0G3fbPbE1vGeABDEZF0jeG,https://api.spotify.com/v1/tracks/0G3fbPbE1vGeABDEZF0jeG,https://api.spotify.com/v1/audio-analysis/0G3fbPbE1vGeABDEZF0jeG,223026,4
4T43c9I2dDyrrlds7qqS2N,0.474,0.558,1,-6.3,1,0.132,0.771,0,0.839,0.619,151.221,audio_features,4T43c9I2dDyrrlds7qqS2N,spotify:track:4T43c9I2dDyrrlds7qqS2N,https://api.spotify.com/v1/tracks/4T43c9I2dDyrrlds7qqS2N,https://api.spotify.com/v1/audio-analysis/4T43c9I2dDyrrlds7qqS2N,170200,4
2oZmMp5M6L0Rh7G84Um2tF,0.761,0.605,10,-9.899,1,0.0498,0.209,0,0.135,0.941,117.047,audio_features,2oZmMp5M6L0Rh7G84Um2tF,spotify:track:2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/tracks/2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/audio-analysis/2oZmMp5M6L0Rh7G84Um2tF,168933,4
61S0mEfdRtJ62Fc7fPqx0U,0.399,0.326,7,-9.239,0,0.0386,0.864,0,0.191,0.546,79.206,audio_features,61S0mEfdRtJ62Fc7fPqx0U,spotify:track:61S0mEfdRtJ62Fc7fPqx0U,https://api.spotify.com/v1/tracks/61S0mEfdRtJ62Fc7fPqx0U,https://api.spotify.com/v1/audio-analysis/61S0mEfdRtJ62Fc7fPqx0U,174000,4
6vcG9EgeqJUSmmF65lxUm6,0.251,0.868,1,-2.685,1,0.128,0.488,7.34E-06,0.814,0.599,177.13,audio_features,6vcG9EgeqJUSmmF65lxUm6,spotify:track:6vcG9EgeqJUSmmF65lxUm6,https://api.spotify.com/v1/tracks/6vcG9EgeqJUSmmF65lxUm6,https://api.spotify.com/v1/audio-analysis/6vcG9EgeqJUSmmF65lxUm6,128200,4
6eJlEcRmeyQfTlDQBDyqkW,0.72,0.819,0,-5.825,1,0.0557,0.291,4.92E-06,0.224,0.735,115.042,audio_features,6eJlEcRmeyQfTlDQBDyqkW,spotify:track:6eJlEcRmeyQfTlDQBDyqkW,https://api.spotify.com/v1/tracks/6eJlEcRmeyQfTlDQBDyqkW,https://api.spotify.com/v1/audio-analysis/6eJlEcRmeyQfTlDQBDyqkW,156680,4
5CMw1IWB7JOpUY9nk54n1K,0.732,0.138,10,-14.28,1,0.0431,0.958,0,0.107,0.634,118.44,audio_features,5CMw1IWB7JOpUY9nk54n1K,spotify:track:5CMw1IWB7JOpUY9nk54n1K,https://api.spotify.com/v1/tracks/5CMw1IWB7JOpUY9nk54n1K,https://api.spotify.com/v1/audio-analysis/5CMw1IWB7JOpUY9nk54n1K,156933,4
