song_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7aQT5OB4zEgyyxfRDbOBIt,0.457,0.941,6,-5.174,1,0.0339,0.000136,3.12E-06,0.0896,0.704,154.038,audio_features,7aQT5OB4zEgyyxfRDbOBIt,spotify:track:7aQT5OB4zEgyyxfRDbOBIt,https://api.spotify.com/v1/tracks/7aQT5OB4zEgyyxfRDbOBIt,https://api.spotify.com/v1/audio-analysis/7aQT5OB4zEgyyxfRDbOBIt,201680,4
0RpBRDja3DCphm5FmABLvJ,0.54,0.805,2,-3.838,0,0.0307,0.0016,7.86E-05,0.138,0.561,116.464,audio_features,0RpBRDja3DCphm5FmABLvJ,spotify:track:0RpBRDja3DCphm5FmABLvJ,https://api.spotify.com/v1/tracks/0RpBRDja3DCphm5FmABLvJ,https://api.spotify.com/v1/audio-analysis/0RpBRDja3DCphm5FmABLvJ,178920,4
2mwnYvlLVP465u9V9wjUGj,0.4,0.946,1,-3.966,0,0.0634,0.000136,0.853,0.155,0.611,161.591,audio_features,2mwnYvlLVP465u9V9wjUGj,spotify:track:2mwnYvlLVP465u9V9wjUGj,https://api.spotify.com/v1/tracks/2mwnYvlLVP465u9V9wjUGj,https://api.spotify.com/v1/audio-analysis/2mwnYvlLVP465u9V9wjUGj,245573,4
2nrSM58dj4hkGc0eDyMR2i,0.6,0.722,1,-7.474,0,0.0319,0.00799,0.00927,0.159,0.437,127.944,audio_features,2nrSM58dj4hkGc0eDyMR2i,spotify:track:2nrSM58dj4hkGc0eDyMR2i,https://api.spotify.com/v1/tracks/2nrSM58dj4hkGc0eDyMR2i,https://api.spotify.com/v1/audio-analysis/2nrSM58dj4hkGc0eDyMR2i,255787,4
5xlUu9BvHt0tNbFA1NeeyD,0.583,0.749,9,-5.794,1,0.0316,0.287,0.00406,0.203,0.859,144.177,audio_features,5xlUu9BvHt0tNbFA1NeeyD,spotify:track:5xlUu9BvHt0tNbFA1NeeyD,https://api.spotify.com/v1/tracks/5xlUu9BvHt0tNbFA1NeeyD,https://api.spotify.com/v1/audio-analysis/5xlUu9BvHt0tNbFA1NeeyD,247008,4
5kuFCKfGMFsBenmPfMB3cw,0.434,0.748,1,-7.707,1,0.0522,0.11,0.000273,0.102,0.703,151.265,audio_features,5kuFCKfGMFsBenmPfMB3cw,spotify:track:5kuFCKfGMFsBenmPfMB3cw,https://api.spotify.com/v1/tracks/5kuFCKfGMFsBenmPfMB3cw,https://api.spotify.com/v1/audio-analysis/5kuFCKfGMFsBenmPfMB3cw,394200,4
5A5b76vOfisW1EUSEJjyjF,0.532,0.76,5,-8.078,1,0.0388,0.00146,0.00386,0.205,0.743,109.85,audio_features,5A5b76vOfisW1EUSEJjyjF,spotify:track:5A5b76vOfisW1EUSEJjyjF,https://api.spotify.com/v1/tracks/5A5b76vOfisW1EUSEJjyjF,https://api.spotify.com/v1/audio-analysis/5A5b76vOfisW1EUSEJjyjF,176267,3
3sJHkcxojoJD2Ytbo1yLLF,0.649,0.762,11,-5.153,0,0.0447,0.0852,0.00383,0.118,0.48,107.034,audio_features,3sJHkcxojoJD2Ytbo1yLLF,spotify:track:3sJHkcxojoJD2Ytbo1yLLF,https://api.spotify.com/v1/tracks/3sJHkcxojoJD2Ytbo1yLLF,https://api.spotify.com/v1/audio-analysis/3sJHkcxojoJD2Ytbo1yLLF,213693,4
4bhTJfVPynHxot7dlVNgq7,0.618,0.732,7,-5.565,1,0.0395,0.00194,0.0525,0.0811,0.788,135.076,audio_features,4bhTJfVPynHxot7dlVNgq7,spotify:track:4bhTJfVPynHxot7dlVNgq7,https://api.spotify.com/v1/tracks/4bhTJfVPynHxot7dlVNgq7,https://api.spotify.com/v1/audio-analysis/4bhTJfVPynHxot7dlVNgq7,253733,4
39mypRmMWQJpVdCsWNxT3h,0.473,0.926,0,-6.002,0,0.0929,0.0269,0,0.104,0.361,139.477,audio_features,39mypRmMWQJpVdCsWNxT3h,spotify:track:39mypRmMWQJpVdCsWNxT3h,https://api.spotify.com/v1/tracks/39mypRmMWQJpVdCsWNxT3h,https://api.spotify.com/v1/audio-analysis/39mypRmMWQJpVdCsWNxT3h,204827,4
4Bat75aAUU5ZgW0oN7G5p4,0.493,0.879,4,-3.305,0,0.0737,0.035,0.00116,0.343,0.567,120.066,audio_features,4Bat75aAUU5ZgW0oN7G5p4,spotify:track:4Bat75aAUU5ZgW0oN7G5p4,https://api.spotify.com/v1/tracks/4Bat75aAUU5ZgW0oN7G5p4,https://api.spotify.com/v1/audio-analysis/4Bat75aAUU5ZgW0oN7G5p4,208675,4
7CfwGGOs7kufRgUSeORf9h,0.538,0.524,8,-5.752,1,0.0286,0.788,0,0.347,0.322,79.983,audio_features,7CfwGGOs7kufRgUSeORf9h,spotify:track:7CfwGGOs7kufRgUSeORf9h,https://api.spotify.com/v1/tracks/7CfwGGOs7kufRgUSeORf9h,https://api.spotify.com/v1/audio-analysis/7CfwGGOs7kufRgUSeORf9h,230947,4
0VFpukbVxjLAz1Bk7hTbdF,0.569,0.783,3,-5.191,1,0.05,0.00292,0.0383,0.117,0.888,195.088,audio_features,0VFpukbVxjLAz1Bk7hTbdF,spotify:track:0VFpukbVxjLAz1Bk7hTbdF,https://api.spotify.com/v1/tracks/0VFpukbVxjLAz1Bk7hTbdF,https://api.spotify.com/v1/audio-analysis/0VFpukbVxjLAz1Bk7hTbdF,222520,4
3NNimGud58iHka1LHkda6D,0.547,0.934,7,-5.6,0,0.0346,0.59,0.384,0.804,0.738,157.033,audio_features,3NNimGud58iHka1LHkda6D,spotify:track:3NNimGud58iHka1LHkda6D,https://api.spotify.com/v1/tracks/3NNimGud58iHka1LHkda6D,https://api.spotify.com/v1/audio-analysis/3NNimGud58iHka1LHkda6D,270053,4
5tJBIfrKncZvqyj6dBNwK0,0.504,0.717,2,-5.465,1,0.0747,0.0172,0,0.383,0.352,147.862,audio_features,5tJBIfrKncZvqyj6dBNwK0,spotify:track:5tJBIfrKncZvqyj6dBNwK0,https://api.spotify.com/v1/tracks/5tJBIfrKncZvqyj6dBNwK0,https://api.spotify.com/v1/audio-analysis/5tJBIfrKncZvqyj6dBNwK0,204634,4
23PJdLzeRY1AVddhBzF62x,0.487,0.965,11,-4.013,1,0.0696,0.00136,0.000131,0.0872,0.479,99.937,audio_features,23PJdLzeRY1AVddhBzF62x,spotify:track:23PJdLzeRY1AVddhBzF62x,https://api.spotify.com/v1/tracks/23PJdLzeRY1AVddhBzF62x,https://api.spotify.com/v1/audio-analysis/23PJdLzeRY1AVddhBzF62x,185653,4
6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320,4
2kG5litgxXvx6ZRgwO1v7W,0.396,0.677,3,-7.513,1,0.0354,0.0372,0.000137,0.112,0.249,135.177,audio_features,2kG5litgxXvx6ZRgwO1v7W,spotify:track:2kG5litgxXvx6ZRgwO1v7W,https://api.spotify.com/v1/tracks/2kG5litgxXvx6ZRgwO1v7W,https://api.spotify.com/v1/audio-analysis/2kG5litgxXvx6ZRgwO1v7W,239880,4
0j7UTOVx4jw8rCm720JWgg,0.559,0.724,9,-4.18,0,0.0348,0.00594,0,0.102,0.304,128.883,audio_features,0j7UTOVx4jw8rCm720JWgg,spotify:track:0j7UTOVx4jw8rCm720JWgg,https://api.spotify.com/v1/tracks/0j7UTOVx4jw8rCm720JWgg,https://api.spotify.com/v1/audio-analysis/0j7UTOVx4jw8rCm720JWgg,192778,4
12hzr4sfrM45vcXqv0B1df,0.341,0.937,0,-3.639,1,0.0419,0.00214,0.00398,0.34,0.65,132.659,audio_features,12hzr4sfrM45vcXqv0B1df,spotify:track:12hzr4sfrM45vcXqv0B1df,https://api.spotify.com/v1/tracks/12hzr4sfrM45vcXqv0B1df,https://api.spotify.com/v1/audio-analysis/12hzr4sfrM45vcXqv0B1df,206680,4
2zffJrsswcDnVhLW5sXYsp,0.467,0.93,9,-2.715,1,0.0409,0.00022,0.000617,0.13,0.25,126.038,audio_features,2zffJrsswcDnVhLW5sXYsp,spotify:track:2zffJrsswcDnVhLW5sXYsp,https://api.spotify.com/v1/tracks/2zffJrsswcDnVhLW5sXYsp,https://api.spotify.com/v1/audio-analysis/2zffJrsswcDnVhLW5sXYsp,223400,4
06h7n5DewHqOu8bwsTfhoL,0.545,0.925,2,-4.298,1,0.0382,0.0482,0,0.0553,0.432,104.917,audio_features,06h7n5DewHqOu8bwsTfhoL,spotify:track:06h7n5DewHqOu8bwsTfhoL,https://api.spotify.com/v1/tracks/06h7n5DewHqOu8bwsTfhoL,https://api.spotify.com/v1/audio-analysis/06h7n5DewHqOu8bwsTfhoL,263223,4
7d9sZF7jmepe2EYdETlNWK,0.325,0.903,2,-3.173,1,0.117,0.00327,6.13E-06,0.0962,0.401,148.446,audio_features,7d9sZF7jmepe2EYdETlNWK,spotify:track:7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/tracks/7d9sZF7jmepe2EYdETlNWK,https://api.spotify.com/v1/audio-analysis/7d9sZF7jmepe2EYdETlNWK,218600,4
4agxzENjFDyaFzd1lxTMwU,0.697,0.798,11,-5.41,0,0.0438,0.108,0,0.19,0.462,107.98,audio_features,4agxzENjFDyaFzd1lxTMwU,spotify:track:4agxzENjFDyaFzd1lxTMwU,https://api.spotify.com/v1/tracks/4agxzENjFDyaFzd1lxTMwU,https://api.spotify.com/v1/audio-analysis/4agxzENjFDyaFzd1lxTMwU,181307,4
6CYumhM3ZVH9bItKm2PPur,0.42,0.962,1,-1.892,1,0.611,0.00781,0.0128,0.372,0.147,160.022,audio_features,6CYumhM3ZVH9bItKm2PPur,spotify:track:6CYumhM3ZVH9bItKm2PPur,https://api.spotify.com/v1/tracks/6CYumhM3ZVH9bItKm2PPur,https://api.spotify.com/v1/audio-analysis/6CYumhM3ZVH9bItKm2PPur,297742,4
5cR6nr7SFSFm4MtrUuAdmv,0.609,0.984,11,-4.863,1,0.774,0.0786,0.0302,0.372,0.263,154.972,audio_features,5cR6nr7SFSFm4MtrUuAdmv,spotify:track:5cR6nr7SFSFm4MtrUuAdmv,https://api.spotify.com/v1/tracks/5cR6nr7SFSFm4MtrUuAdmv,https://api.spotify.com/v1/audio-analysis/5cR6nr7SFSFm4MtrUuAdmv,209032,4
3Ol8ZL9iaL4IfaSi7eTLTe,0.519,0.905,5,-5.735,0,0.0973,0.00465,0.0352,0.071,0.114,95.011,audio_features,3Ol8ZL9iaL4IfaSi7eTLTe,spotify:track:3Ol8ZL9iaL4IfaSi7eTLTe,https://api.spotify.com/v1/tracks/3Ol8ZL9iaL4IfaSi7eTLTe,https://api.spotify.com/v1/audio-analysis/3Ol8ZL9iaL4IfaSi7eTLTe,411790,4
37hs3QImrFsiEZF2D92QGe,0.606,0.866,11,-3.044,1,0.365,0.00693,4.88E-05,0.345,0.368,75.135,audio_features,37hs3QImrFsiEZF2D92QGe,spotify:track:37hs3QImrFsiEZF2D92QGe,https://api.spotify.com/v1/tracks/37hs3QImrFsiEZF2D92QGe,https://api.spotify.com/v1/audio-analysis/37hs3QImrFsiEZF2D92QGe,179021,4
5uhDGZiEyRZ3CyPQFtcqsL,0.696,0.992,2,-0.245,1,0.283,0.0224,3.75E-06,0.395,0.455,150.043,audio_features,5uhDGZiEyRZ3CyPQFtcqsL,spotify:track:5uhDGZiEyRZ3CyPQFtcqsL,https://api.spotify.com/v1/tracks/5uhDGZiEyRZ3CyPQFtcqsL,https://api.spotify.com/v1/audio-analysis/5uhDGZiEyRZ3CyPQFtcqsL,246400,4
7CH5UF6HE5lDn5HhHGfT9R,0.725,0.799,8,-4.863,0,0.14,0.00717,0.00327,0.16,0.396,126,audio_features,7CH5UF6HE5lDn5HhHGfT9R,spotify:track:7CH5UF6HE5lDn5HhHGfT9R,https://api.spotify.com/v1/tracks/7CH5UF6HE5lDn5HhHGfT9R,https://api.spotify.com/v1/audio-analysis/7CH5UF6HE5lDn5HhHGfT9R,234286,4
2A06rT77OyXLwFW8dz94oT,0.543,0.897,4,-4.1,0,0.0871,0.123,0.0513,0.0892,0.156,74.987,audio_features,2A06rT77OyXLwFW8dz94oT,spotify:track:2A06rT77OyXLwFW8dz94oT,https://api.spotify.com/v1/tracks/2A06rT77OyXLwFW8dz94oT,https://api.spotify.com/v1/audio-analysis/2A06rT77OyXLwFW8dz94oT,251200,4
3O1iXQfUpIiLYLyrLpi8df,0.511,0.946,6,-5.515,1,0.0485,0.000576,0.452,0.131,0.344,149.947,audio_features,3O1iXQfUpIiLYLyrLpi8df,spotify:track:3O1iXQfUpIiLYLyrLpi8df,https://api.spotify.com/v1/tracks/3O1iXQfUpIiLYLyrLpi8df,https://api.spotify.com/v1/audio-analysis/3O1iXQfUpIiLYLyrLpi8df,208000,4
0qwMoAstkTXlWE8lQJBRzY,0.596,0.965,11,-2.731,0,0.0769,0.00212,0.00666,0.129,0.268,150.007,audio_features,0qwMoAstkTXlWE8lQJBRzY,spotify:track:0qwMoAstkTXlWE8lQJBRzY,https://api.spotify.com/v1/tracks/0qwMoAstkTXlWE8lQJBRzY,https://api.spotify.com/v1/audio-analysis/0qwMoAstkTXlWE8lQJBRzY,199129,4
5TTX8tnS8kxYPPCSAFPsCg,0.562,0.652,0,-4.803,1,0.0662,0.00732,0.338,0.174,0.107,75.02,audio_features,5TTX8tnS8kxYPPCSAFPsCg,spotify:track:5TTX8tnS8kxYPPCSAFPsCg,https://api.spotify.com/v1/tracks/5TTX8tnS8kxYPPCSAFPsCg,https://api.spotify.com/v1/audio-analysis/5TTX8tnS8kxYPPCSAFPsCg,180907,4
3XfvTelX1xYLgwgpzfd8qi,0.312,0.892,4,-2.529,1,0.0666,0.000209,0.809,0.101,0.033,112.639,audio_features,3XfvTelX1xYLgwgpzfd8qi,spotify:track:3XfvTelX1xYLgwgpzfd8qi,https://api.spotify.com/v1/tracks/3XfvTelX1xYLgwgpzfd8qi,https://api.spotify.com/v1/audio-analysis/3XfvTelX1xYLgwgpzfd8qi,282835,3
6XDsM20EZ70c7DSCRJn6l0,0.259,0.734,0,-5.663,1,0.241,0.388,0.024,0.378,0.0357,148.825,audio_features,6XDsM20EZ70c7DSCRJn6l0,spotify:track:6XDsM20EZ70c7DSCRJn6l0,https://api.spotify.com/v1/tracks/6XDsM20EZ70c7DSCRJn6l0,https://api.spotify.com/v1/audio-analysis/6XDsM20EZ70c7DSCRJn6l0,211217,4
5CKOWr9sKa7ezfg44jtzgv,0.59,0.997,0,-3.102,1,0.332,0.00764,0.9,0.113,0.0579,165.038,audio_features,5CKOWr9sKa7ezfg44jtzgv,spotify:track:5CKOWr9sKa7ezfg44jtzgv,https://api.spotify.com/v1/tracks/5CKOWr9sKa7ezfg44jtzgv,https://api.spotify.com/v1/audio-analysis/5CKOWr9sKa7ezfg44jtzgv,192053,4
7vtRIoGjWGl49gUSULroi8,0.508,0.987,10,-1.658,1,0.35,0.0233,0.225,0.149,0.34,75.196,audio_features,7vtRIoGjWGl49gUSULroi8,spotify:track:7vtRIoGjWGl49gUSULroi8,https://api.spotify.com/v1/tracks/7vtRIoGjWGl49gUSULroi8,https://api.spotify.com/v1/audio-analysis/7vtRIoGjWGl49gUSULroi8,224000,4
0WU4dgElEBK9cOf2cwNfaw,0.496,0.939,5,-3.44,0,0.434,0.314,0.0129,0.107,0.084,149.905,audio_features,0WU4dgElEBK9cOf2cwNfaw,spotify:track:0WU4dgElEBK9cOf2cwNfaw,https://api.spotify.com/v1/tracks/0WU4dgElEBK9cOf2cwNfaw,https://api.spotify.com/v1/audio-analysis/0WU4dgElEBK9cOf2cwNfaw,385000,4
0wWX93dRXPYXvXaE9CCVMV,0.283,0.933,5,-3.481,1,0.184,0.0238,0.195,0.206,0.0838,155.069,audio_features,0wWX93dRXPYXvXaE9CCVMV,spotify:track:0wWX93dRXPYXvXaE9CCVMV,https://api.spotify.com/v1/tracks/0wWX93dRXPYXvXaE9CCVMV,https://api.spotify.com/v1/audio-analysis/0wWX93dRXPYXvXaE9CCVMV,209900,3
0REjKfUHrcTUJUXHPYQ8zu,0.459,0.926,6,-3.839,1,0.101,0.000456,0.755,0.101,0.111,149.936,audio_features,0REjKfUHrcTUJUXHPYQ8zu,spotify:track:0REjKfUHrcTUJUXHPYQ8zu,https://api.spotify.com/v1/tracks/0REjKfUHrcTUJUXHPYQ8zu,https://api.spotify.com/v1/audio-analysis/0REjKfUHrcTUJUXHPYQ8zu,251913,4
4qr7NYXy5ZnW8RiGhdSSMN,0.378,0.973,11,-4.717,1,0.18,7.97E-05,2.52E-06,0.266,0.288,175.003,audio_features,4qr7NYXy5ZnW8RiGhdSSMN,spotify:track:4qr7NYXy5ZnW8RiGhdSSMN,https://api.spotify.com/v1/tracks/4qr7NYXy5ZnW8RiGhdSSMN,https://api.spotify.com/v1/audio-analysis/4qr7NYXy5ZnW8RiGhdSSMN,257741,4
2tP3x6sWrGZSaj1QWQwFLH,0.596,0.871,11,-2.616,1,0.0486,0.0044,0.0581,0.168,0.277,150.018,audio_features,2tP3x6sWrGZSaj1QWQwFLH,spotify:track:2tP3x6sWrGZSaj1QWQwFLH,https://api.spotify.com/v1/tracks/2tP3x6sWrGZSaj1QWQwFLH,https://api.spotify.com/v1/audio-analysis/2tP3x6sWrGZSaj1QWQwFLH,278571,4
5AEs83CYoPApEjYEJGbTuJ,0.64,0.94,5,-2.976,0,0.0795,0.00528,0.000484,0.357,0.243,127.995,audio_features,5AEs83CYoPApEjYEJGbTuJ,spotify:track:5AEs83CYoPApEjYEJGbTuJ,https://api.spotify.com/v1/tracks/5AEs83CYoPApEjYEJGbTuJ,https://api.spotify.com/v1/audio-analysis/5AEs83CYoPApEjYEJGbTuJ,158555,4
75wfD2r4cxtHOUFrDIDNjb,0.632,0.991,6,-2.901,0,0.0857,0.00652,0.453,0.392,0.373,127.987,audio_features,75wfD2r4cxtHOUFrDIDNjb,spotify:track:75wfD2r4cxtHOUFrDIDNjb,https://api.spotify.com/v1/tracks/75wfD2r4cxtHOUFrDIDNjb,https://api.spotify.com/v1/audio-analysis/75wfD2r4cxtHOUFrDIDNjb,161250,4
0KmJ45CPuHMQpNMY42xDUl,0.451,0.966,0,-2.061,1,0.133,0.0235,0.146,0.787,0.479,109.472,audio_features,0KmJ45CPuHMQpNMY42xDUl,spotify:track:0KmJ45CPuHMQpNMY42xDUl,https://api.spotify.com/v1/tracks/0KmJ45CPuHMQpNMY42xDUl,https://api.spotify.com/v1/audio-analysis/0KmJ45CPuHMQpNMY42xDUl,176571,1
2w8yVxZs08A1o9fTVzUKSm,0.657,0.997,8,-0.591,1,0.199,0.0691,0,0.222,0.169,100.036,audio_features,2w8yVxZs08A1o9fTVzUKSm,spotify:track:2w8yVxZs08A1o9fTVzUKSm,https://api.spotify.com/v1/tracks/2w8yVxZs08A1o9fTVzUKSm,https://api.spotify.com/v1/audio-analysis/2w8yVxZs08A1o9fTVzUKSm,140250,4
7a5OUYOGtWSHKlsZz4n3QL,0.69,0.858,2,-4.784,1,0.0694,0.00116,0.69,0.0422,0.491,126.014,audio_features,7a5OUYOGtWSHKlsZz4n3QL,spotify:track:7a5OUYOGtWSHKlsZz4n3QL,https://api.spotify.com/v1/tracks/7a5OUYOGtWSHKlsZz4n3QL,https://api.spotify.com/v1/audio-analysis/7a5OUYOGtWSHKlsZz4n3QL,224762,4
1xuA8vy1KA1cfP5UQ7NYSS,0.397,0.0998,0,-15.431,1,0.0371,0.982,0.00476,0.1,0.105,127.362,audio_features,1xuA8vy1KA1cfP5UQ7NYSS,spotify:track:1xuA8vy1KA1cfP5UQ7NYSS,https://api.spotify.com/v1/tracks/1xuA8vy1KA1cfP5UQ7NYSS,https://api.spotify.com/v1/audio-analysis/1xuA8vy1KA1cfP5UQ7NYSS,475187,4
5WtvoPeSpp6pIp9bG6arVS,0.244,0.263,3,-9.099,1,0.0359,0.837,0.00521,0.114,0.24,79.413,audio_features,5WtvoPeSpp6pIp9bG6arVS,spotify:track:5WtvoPeSpp6pIp9bG6arVS,https://api.spotify.com/v1/tracks/5WtvoPeSpp6pIp9bG6arVS,https://api.spotify.com/v1/audio-analysis/5WtvoPeSpp6pIp9bG6arVS,233439,4
1rAoMvrhI0Ozalbow7Lu6F,0.48,0.303,2,-13.189,0,0.0302,0.949,0.196,0.155,0.192,127.017,audio_features,1rAoMvrhI0Ozalbow7Lu6F,spotify:track:1rAoMvrhI0Ozalbow7Lu6F,https://api.spotify.com/v1/tracks/1rAoMvrhI0Ozalbow7Lu6F,https://api.spotify.com/v1/audio-analysis/1rAoMvrhI0Ozalbow7Lu6F,268627,3
46Vogr8UvzcVPAgDvBpDIr,0.418,0.273,0,-8.887,1,0.0305,0.938,4.06E-05,0.0897,0.0585,110.623,audio_features,46Vogr8UvzcVPAgDvBpDIr,spotify:track:46Vogr8UvzcVPAgDvBpDIr,https://api.spotify.com/v1/tracks/46Vogr8UvzcVPAgDvBpDIr,https://api.spotify.com/v1/audio-analysis/46Vogr8UvzcVPAgDvBpDIr,273467,3
5K9cE052Gcrf4yCYPWWS8a,0.253,0.617,11,-7.118,0,0.0678,0.105,0.00155,0.156,0.288,169.036,audio_features,5K9cE052Gcrf4yCYPWWS8a,spotify:track:5K9cE052Gcrf4yCYPWWS8a,https://api.spotify.com/v1/tracks/5K9cE052Gcrf4yCYPWWS8a,https://api.spotify.com/v1/audio-analysis/5K9cE052Gcrf4yCYPWWS8a,222600,4
7AjdSYX4mOZbm721s7v3CR,0.0674,0.382,0,-10.525,1,0.039,0.369,0.88,0.0895,0.0368,74.661,audio_features,7AjdSYX4mOZbm721s7v3CR,spotify:track:7AjdSYX4mOZbm721s7v3CR,https://api.spotify.com/v1/tracks/7AjdSYX4mOZbm721s7v3CR,https://api.spotify.com/v1/audio-analysis/7AjdSYX4mOZbm721s7v3CR,315973,4
0l1BpftQspErgqlSzzmIEm,0.468,0.458,9,-7.755,1,0.0354,0.0362,0.0142,0.279,0.164,140,audio_features,0l1BpftQspErgqlSzzmIEm,spotify:track:0l1BpftQspErgqlSzzmIEm,https://api.spotify.com/v1/tracks/0l1BpftQspErgqlSzzmIEm,https://api.spotify.com/v1/audio-analysis/0l1BpftQspErgqlSzzmIEm,243800,4
5lXbZUPAC0ZPJ2zHRXGEIs,0.284,0.446,8,-11.035,0,0.0341,0.162,0.0749,0.166,0.148,117.387,audio_features,5lXbZUPAC0ZPJ2zHRXGEIs,spotify:track:5lXbZUPAC0ZPJ2zHRXGEIs,https://api.spotify.com/v1/tracks/5lXbZUPAC0ZPJ2zHRXGEIs,https://api.spotify.com/v1/audio-analysis/5lXbZUPAC0ZPJ2zHRXGEIs,229933,3
35ZHHlrMKr7CijbD239b0g,0.318,0.193,11,-14.794,0,0.0573,0.949,0.0328,0.095,0.0753,170.414,audio_features,35ZHHlrMKr7CijbD239b0g,spotify:track:35ZHHlrMKr7CijbD239b0g,https://api.spotify.com/v1/tracks/35ZHHlrMKr7CijbD239b0g,https://api.spotify.com/v1/audio-analysis/35ZHHlrMKr7CijbD239b0g,288493,3
1MsL6JYYuh9CCxD53zbrfV,0.332,0.536,6,-9.353,1,0.0385,0.46,0.513,0.139,0.255,174.639,audio_features,1MsL6JYYuh9CCxD53zbrfV,spotify:track:1MsL6JYYuh9CCxD53zbrfV,https://api.spotify.com/v1/tracks/1MsL6JYYuh9CCxD53zbrfV,https://api.spotify.com/v1/audio-analysis/1MsL6JYYuh9CCxD53zbrfV,200995,4
5rMea4Gu5db0qb1c6TfGIh,0.394,0.606,2,-7.345,1,0.0648,0.0346,1.05E-06,0.0804,0.197,77.026,audio_features,5rMea4Gu5db0qb1c6TfGIh,spotify:track:5rMea4Gu5db0qb1c6TfGIh,https://api.spotify.com/v1/tracks/5rMea4Gu5db0qb1c6TfGIh,https://api.spotify.com/v1/audio-analysis/5rMea4Gu5db0qb1c6TfGIh,222173,4
7sqMo5ZnWfr1IdGoiwzm9Y,0.474,0.0704,2,-16.922,0,0.0438,0.902,0.00116,0.117,0.106,118.577,audio_features,7sqMo5ZnWfr1IdGoiwzm9Y,spotify:track:7sqMo5ZnWfr1IdGoiwzm9Y,https://api.spotify.com/v1/tracks/7sqMo5ZnWfr1IdGoiwzm9Y,https://api.spotify.com/v1/audio-analysis/7sqMo5ZnWfr1IdGoiwzm9Y,321058,4
33Ya9pdh5KEpbaG1Q8D3eh,0.321,0.58,1,-9.937,1,0.0341,0.0602,0.146,0.253,0.329,113.791,audio_features,33Ya9pdh5KEpbaG1Q8D3eh,spotify:track:33Ya9pdh5KEpbaG1Q8D3eh,https://api.spotify.com/v1/tracks/33Ya9pdh5KEpbaG1Q8D3eh,https://api.spotify.com/v1/audio-analysis/33Ya9pdh5KEpbaG1Q8D3eh,362280,4
1fNMNJqWaPxUHFpZ0Zl3UA,0.246,0.19,9,-12.596,0,0.0376,0.586,0.000877,0.0568,0.0393,126.653,audio_features,1fNMNJqWaPxUHFpZ0Zl3UA,spotify:track:1fNMNJqWaPxUHFpZ0Zl3UA,https://api.spotify.com/v1/tracks/1fNMNJqWaPxUHFpZ0Zl3UA,https://api.spotify.com/v1/audio-analysis/1fNMNJqWaPxUHFpZ0Zl3UA,354267,4
46RSHHcMv3BhuXobfFfAAT,0.343,0.294,9,-11.564,0,0.0367,0.97,0.532,0.0745,0.0737,110.587,audio_features,46RSHHcMv3BhuXobfFfAAT,spotify:track:46RSHHcMv3BhuXobfFfAAT,https://api.spotify.com/v1/tracks/46RSHHcMv3BhuXobfFfAAT,https://api.spotify.com/v1/audio-analysis/46RSHHcMv3BhuXobfFfAAT,247589,4
36CxmmDpZdUJqIyo5NTyfw,0.45,0.365,7,-7.825,1,0.0336,0.823,0.000147,0.158,0.191,68.101,audio_features,36CxmmDpZdUJqIyo5NTyfw,spotify:track:36CxmmDpZdUJqIyo5NTyfw,https://api.spotify.com/v1/tracks/36CxmmDpZdUJqIyo5NTyfw,https://api.spotify.com/v1/audio-analysis/36CxmmDpZdUJqIyo5NTyfw,383329,3
5iD3oYhBjvUQq5neIO6ZFj,0.28,0.302,9,-9.68,0,0.0297,0.856,0.0295,0.104,0.107,155.032,audio_features,5iD3oYhBjvUQq5neIO6ZFj,spotify:track:5iD3oYhBjvUQq5neIO6ZFj,https://api.spotify.com/v1/tracks/5iD3oYhBjvUQq5neIO6ZFj,https://api.spotify.com/v1/audio-analysis/5iD3oYhBjvUQq5neIO6ZFj,170160,4
6AohzKCNCm2aVmqRFS6mIb,0.526,0.244,9,-11.706,0,0.0255,0.726,9.58E-06,0.12,0.142,82.105,audio_features,6AohzKCNCm2aVmqRFS6mIb,spotify:track:6AohzKCNCm2aVmqRFS6mIb,https://api.spotify.com/v1/tracks/6AohzKCNCm2aVmqRFS6mIb,https://api.spotify.com/v1/audio-analysis/6AohzKCNCm2aVmqRFS6mIb,276286,4
66TaoPJqwSAK1oLxBsgG8n,0.411,0.304,3,-11.311,1,0.0345,0.791,0.402,0.0896,0.0392,67.553,audio_features,66TaoPJqwSAK1oLxBsgG8n,spotify:track:66TaoPJqwSAK1oLxBsgG8n,https://api.spotify.com/v1/tracks/66TaoPJqwSAK1oLxBsgG8n,https://api.spotify.com/v1/audio-analysis/66TaoPJqwSAK1oLxBsgG8n,263046,4
